"id","URL","title"
"37","https://en.wikipedia.org/wiki/June_Carter_Cash","June Carter Cash"
"38","https://en.wikipedia.org/wiki/16_Biggest_Hits_(Cash_album)","16 Biggest Hits (Johnny Cash album)"
"39","https://en.wikipedia.org/wiki/Golden_Ring_(album)","Golden Ring (album)"
"40","https://en.wikipedia.org/wiki/Greatest_Hits_(George_Jones_and_Tammy_Wynette_album)","Greatest Hits (George Jones and Tammy Wynette album)"
"41","https://en.wikipedia.org/wiki/Together_Again_(George_Jones_and_Tammy_Wynette_album)","Together Again (George Jones and Tammy Wynette album)"
"42","https://en.wikipedia.org/wiki/Country_music","Country music"
"43","https://en.wikipedia.org/wiki/Appalachian_music","Appalachian music"
"44","https://en.wikipedia.org/wiki/American_folk_music","American folk music"
"45","https://en.wikipedia.org/wiki/Old-time_music","Old-time music"
"46","https://en.wikipedia.org/wiki/George_%26_Tammy_%26_Tina","George & Tammy & Tina"
"47","https://en.wikipedia.org/wiki/We%27re_Gonna_Hold_On","We're Gonna Hold On"
"48","https://en.wikipedia.org/wiki/Artist","Artist"
"49","https://en.wikipedia.org/wiki/George_Jones","George Jones"
"50","https://en.wikipedia.org/wiki/The_Woman_in_Me_(Shania_Twain_album)","The Woman in Me (Shania Twain album)"
"51","https://en.wikipedia.org/wiki/Shania_Twain_(album)","Shania Twain (album)"
"52","https://en.wikipedia.org/wiki/Mercury_Records","Mercury Records"
"53","https://en.wikipedia.org/wiki/Polygram_Records","PolyGram"
"54","https://en.wikipedia.org/wiki/Shania_Twain","Shania Twain"
"55","https://en.wikipedia.org/wiki/Come_On_Over","Come On Over"
"56","https://en.wikipedia.org/wiki/List_of_best-selling_albums_in_the_United_Kingdom","List of best-selling albums in the United Kingdom"
"57","https://en.wikipedia.org/wiki/Up!_(album)","Up! (album)"
"58","https://en.wikipedia.org/wiki/List_of_best-selling_albums_in_the_United_States","List of best-selling albums in the United States"
"59","https://en.wikipedia.org/wiki/RIAA","Recording Industry Association of America"
"60","https://en.wikipedia.org/wiki/Washington,_D.C.","Washington, D.C."
"61","https://en.wikipedia.org/wiki/Breathe_(Faith_Hill_album)","Breathe (Faith Hill album)"
"62","https://en.wikipedia.org/wiki/There_You%27ll_Be_(album)","There You'll Be (album)"
"63","https://en.wikipedia.org/wiki/United_Kingdom","United Kingdom"
"64","https://en.wikipedia.org/wiki/Faith_Hill","Faith Hill"
"65","https://en.wikipedia.org/wiki/Cry_(Faith_Hill_album)","Cry (Faith Hill album)"
"66","https://en.wikipedia.org/wiki/Warner_Bros._Records","Warner Records"
"67","https://en.wikipedia.org/wiki/List_of_Warner_Bros._Records_artists","List of Warner Records artists"
"68","https://en.wikipedia.org/wiki/California","California"
"69","https://en.wikipedia.org/wiki/Los_Angeles","Los Angeles"
"70","https://en.wikipedia.org/wiki/Warner_Music_Group","Warner Music Group"
"71","https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Country_Album","Grammy Award for Best Country Album"
"72","https://en.wikipedia.org/wiki/National_Academy_of_Recording_Arts_and_Sciences","The Recording Academy"
"73","https://en.wikipedia.org/wiki/Grammy_Award_for_Album_of_the_Year","Grammy Award for Album of the Year"
"74","https://en.wikipedia.org/wiki/Faith_(Faith_Hill_album)","Faith (Faith Hill album)"
"75","https://en.wikipedia.org/wiki/Piece_of_My_Heart","Piece of My Heart"
"76","https://en.wikipedia.org/wiki/It_Matters_to_Me","It Matters to Me"
"77","https://en.wikipedia.org/wiki/This_Kiss_(Faith_Hill_song)","This Kiss (Faith Hill song)"
"78","https://en.wikipedia.org/wiki/Guitars,_Cadillacs,_Etc.,_Etc.","Guitars, Cadillacs, Etc., Etc."
"79","https://en.wikipedia.org/wiki/Record_producer","Record producer"
"80","https://en.wikipedia.org/wiki/Song","Song"
"81","https://en.wikipedia.org/wiki/Music","Music"
"82","https://en.wikipedia.org/wiki/Concept_album","Concept album"
"83","https://en.wikipedia.org/wiki/Billboard_(magazine)","Billboard (magazine)"
"84","https://en.wikipedia.org/wiki/Billboard_Argentina","Billboard Argentina"
"85","https://en.wikipedia.org/wiki/Billboard_charts","Billboard charts"
"86","https://en.wikipedia.org/wiki/Billboard_200","Billboard 200"
"87","https://en.wikipedia.org/wiki/Billboard_Hot_100","Billboard Hot 100"
"88","https://en.wikipedia.org/wiki/Billboard_Brasil","Billboard Brasil"
"89","https://en.wikipedia.org/wiki/Dwight_Yoakam","Dwight Yoakam"
"90","https://en.wikipedia.org/wiki/Hot_Country_Songs","Hot Country Songs"
"91","https://en.wikipedia.org/wiki/This_Time_(Dwight_Yoakam_album)","This Time (Dwight Yoakam album)"
"92","https://en.wikipedia.org/wiki/Hillbilly_Deluxe_(Dwight_Yoakam_album)","Hillbilly Deluxe (Dwight Yoakam album)"
"93","https://en.wikipedia.org/wiki/Buenas_Noches_from_a_Lonely_Room","Buenas Noches from a Lonely Room"
"94","https://en.wikipedia.org/wiki/Singer-songwriter","Singer-songwriter"
"95","https://en.wikipedia.org/wiki/Unchained_(Johnny_Cash_album)","Unchained (Johnny Cash album)"
"96","https://en.wikipedia.org/wiki/Grammy_Award","Grammy Award"
"97","https://en.wikipedia.org/wiki/List_of_Grammy_Award_winners_and_nominees_by_country","List of Grammy Award winners and nominees by country"
"98","https://en.wikipedia.org/wiki/Rick_Rubin","Rick Rubin"
"99","https://en.wikipedia.org/wiki/Russell_Simmons","Russell Simmons"
"100","https://en.wikipedia.org/wiki/Columbia_Records","Columbia Records"
"101","https://en.wikipedia.org/wiki/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers"
"102","https://en.wikipedia.org/wiki/Rock_music","Rock music"
"103","https://en.wikipedia.org/wiki/Runnin%27_Down_a_Dream_(film)","Runnin' Down a Dream (film)"
"104","https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Tom_Petty","List of awards and nominations received by Tom Petty"
"105","https://en.wikipedia.org/wiki/The_Road_Goes_On_Forever_(The_Highwaymen_album)","The Road Goes On Forever (The Highwaymen album)"
"106","https://en.wikipedia.org/wiki/The_Highwaymen_(country_supergroup)","The Highwaymen (country supergroup)"
"107","https://en.wikipedia.org/wiki/Supergroup_(music)","Supergroup (music)"
"108","https://en.wikipedia.org/wiki/Highwayman_2","Highwayman 2"
"109","https://en.wikipedia.org/wiki/Liberty_Records","Liberty Records"
"110","https://en.wikipedia.org/wiki/VH1_Storytellers:_Johnny_Cash_%26_Willie_Nelson","VH1 Storytellers: Johnny Cash & Willie Nelson"
"111","https://en.wikipedia.org/wiki/Willie_Nelson","Willie Nelson"
"112","https://en.wikipedia.org/wiki/The_Man_In_Black_-_His_Greatest_Hits","The Man in Black – His Greatest Hits"
"113","https://en.wikipedia.org/wiki/1998_in_music","1998 in music"
"114","https://en.wikipedia.org/wiki/Some_Hearts","Some Hearts"
"115","https://en.wikipedia.org/wiki/Don%27t_Forget_to_Remember_Me","Don't Forget to Remember Me"
"116","https://en.wikipedia.org/wiki/Carrie_Underwood","Carrie Underwood"
"117","https://en.wikipedia.org/wiki/Ashley_Gorley","Ashley Gorley"
"118","https://en.wikipedia.org/wiki/Some_Hearts_(song)","Some Hearts (song)"
"119","https://en.wikipedia.org/wiki/Before_He_Cheats","Before He Cheats"
"120","https://en.wikipedia.org/wiki/Kelley_Lovelace","Kelley Lovelace"
"121","https://en.wikipedia.org/wiki/Arista_Nashville","Arista Nashville"
"122","https://en.wikipedia.org/wiki/BNA_Records","BNA Records"
"123","https://en.wikipedia.org/wiki/Sony_Music_Nashville","Sony Music Nashville"
"124","https://en.wikipedia.org/wiki/Sony_Music","Sony Music"
"125","https://en.wikipedia.org/wiki/RCA_Records_Nashville","RCA Records Nashville"
"126","https://en.wikipedia.org/wiki/Carnival_Ride","Carnival Ride"
"127","https://en.wikipedia.org/wiki/United_States","United States"
"128","https://en.wikipedia.org/wiki/Play_On_(Carrie_Underwood_album)","Play On (Carrie Underwood album)"
"129","https://en.wikipedia.org/wiki/Jesus,_Take_the_Wheel","Jesus, Take the Wheel"
"130","https://en.wikipedia.org/wiki/Hillary_Lindsey","Hillary Lindsey"
"131","https://en.wikipedia.org/wiki/Inside_Your_Heaven","Inside Your Heaven"
"132","https://en.wikipedia.org/wiki/Gordie_Sampson","Gordie Sampson"
"133","https://en.wikipedia.org/wiki/Billboard_Year-End","Billboard Year-End"
"134","https://en.wikipedia.org/wiki/List_of_best-selling_albums_by_year_in_the_United_States","List of best-selling albums by year in the United States"
"135","https://en.wikipedia.org/wiki/Album","Album"
"136","https://en.wikipedia.org/wiki/Red_Dirt_Girl","Red Dirt Girl"
"137","https://en.wikipedia.org/wiki/Stumble_into_Grace","Stumble into Grace"
"138","https://en.wikipedia.org/wiki/Billboard_Music_Charts","Billboard charts"
"139","https://en.wikipedia.org/wiki/Emmylou_Harris","Emmylou Harris"
"140","https://en.wikipedia.org/wiki/The_Very_Best_of_Emmylou_Harris:_Heartaches_%26_Highways","The Very Best of Emmylou Harris: Heartaches & Highways"
"141","https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Contemporary_Folk_Album","Grammy Award for Best Contemporary Folk Album"
"142","https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Americana_Album","Grammy Award for Best Americana Album"
"143","https://en.wikipedia.org/wiki/Western_Wall:_The_Tucson_Sessions","Western Wall: The Tucson Sessions"
"144","https://en.wikipedia.org/wiki/A_Merry_Little_Christmas_(Linda_Ronstadt_album)","A Merry Little Christmas (Linda Ronstadt album)"
"145","https://en.wikipedia.org/wiki/Trio_II","Trio II"
"146","https://en.wikipedia.org/wiki/Dolly_Parton","Dolly Parton"
"147","https://en.wikipedia.org/wiki/Linda_Ronstadt","Linda Ronstadt"
"148","https://en.wikipedia.org/wiki/Seven_Year_Ache","Seven Year Ache"
"149","https://en.wikipedia.org/wiki/Rosanne_Cash","Rosanne Cash"
"150","https://en.wikipedia.org/wiki/Right_or_Wrong_(Rosanne_Cash_album)","Right or Wrong (Rosanne Cash album)"
"151","https://en.wikipedia.org/wiki/Rosanne_Cash_(album)","Rosanne Cash (album)"
"152","https://en.wikipedia.org/wiki/Somewhere_in_the_Stars","Somewhere in the Stars"
"153","https://en.wikipedia.org/wiki/That%27s_How_I_Got_to_Memphis","That's How I Got to Memphis"
"154","https://en.wikipedia.org/wiki/Rhythm_%26_Romance_(Rosanne_Cash_album)","Rhythm & Romance (Rosanne Cash album)"
"155","https://en.wikipedia.org/wiki/Rodney_Crowell","Rodney Crowell"
"156","https://en.wikipedia.org/wiki/Diamonds_%26_Dirt","Diamonds & Dirt"
"157","https://en.wikipedia.org/wiki/Home_(Dixie_Chicks_album)","Home (Dixie Chicks album)"
"158","https://en.wikipedia.org/wiki/Dixie_Chicks","Dixie Chicks"
"159","https://en.wikipedia.org/wiki/Natalie_Maines","Natalie Maines"
"160","https://en.wikipedia.org/wiki/Emily_Robison","Emily Robison"
"161","https://en.wikipedia.org/wiki/Martie_Maguire","Martie Maguire"
"162","https://en.wikipedia.org/wiki/Best_selling_music_artists","List of best-selling music artists"
"163","https://en.wikipedia.org/wiki/Fly_(Dixie_Chicks_album)","Fly (Dixie Chicks album)"
"164","https://en.wikipedia.org/wiki/1999_in_music","1999 in music"
"165","https://en.wikipedia.org/wiki/Wide_Open_Spaces","Wide Open Spaces"
"166","https://en.wikipedia.org/wiki/Monument_Records","Monument Records"
"167","https://en.wikipedia.org/wiki/WTTG","WTTG"
"168","https://en.wikipedia.org/wiki/Baltimore","Baltimore"
"169","https://en.wikipedia.org/wiki/Sony_Nashville","Sony Music Nashville"
"170","https://en.wikipedia.org/wiki/Fred_Foster","Fred Foster"
"171","https://en.wikipedia.org/wiki/Top_of_the_World_Tour:_Live","Top of the World Tour: Live"
"172","https://en.wikipedia.org/wiki/Taking_the_Long_Way","Taking the Long Way"
"173","https://en.wikipedia.org/wiki/When_Love_Finds_You","When Love Finds You"
"174","https://en.wikipedia.org/wiki/Vince_Gill","Vince Gill"
"175","https://en.wikipedia.org/wiki/Multi-instrumentalist","Multi-instrumentalist"
"176","https://en.wikipedia.org/wiki/Country_rock","Country rock"
"177","https://en.wikipedia.org/wiki/Pure_Prairie_League","Pure Prairie League"
"178","https://en.wikipedia.org/wiki/Universal_Music_Group_Nashville","Universal Music Group Nashville"
"179","https://en.wikipedia.org/wiki/EMI_Records","EMI Records"
"180","https://en.wikipedia.org/wiki/Let_There_Be_Peace_on_Earth_(album)","Let There Be Peace on Earth (album)"
"181","https://en.wikipedia.org/wiki/I_Still_Believe_in_You_(album)","I Still Believe in You (album)"
"182","https://en.wikipedia.org/wiki/Go_Rest_High_on_That_Mountain","Go Rest High on That Mountain"
"183","https://en.wikipedia.org/wiki/Eulogy","Eulogy"
"184","https://en.wikipedia.org/wiki/Vince_Gill_discography","Vince Gill discography"
"185","https://en.wikipedia.org/wiki/You_Better_Think_Twice","You Better Think Twice"
"186","https://en.wikipedia.org/wiki/High_Lonesome_Sound_(song)","High Lonesome Sound (song)"
"187","https://en.wikipedia.org/wiki/Grievous_Angel","Grievous Angel"
"188","https://en.wikipedia.org/wiki/Death_of_Gram_Parsons","Death of Gram Parsons"
"189","https://en.wikipedia.org/wiki/Joshua_Tree_National_Park","Joshua Tree National Park"
"190","https://en.wikipedia.org/wiki/Phil_Kaufman_(producer)","Phil Kaufman (producer)"
"191","https://en.wikipedia.org/wiki/The_Flying_Burrito_Brothers","The Flying Burrito Brothers"
"192","https://en.wikipedia.org/wiki/Gram_Parsons","Gram Parsons"
"193","https://en.wikipedia.org/wiki/The_Gilded_Palace_of_Sin","The Gilded Palace of Sin"
"194","https://en.wikipedia.org/wiki/Sleepless_Nights_(Gram_Parsons_album)","Sleepless Nights (Gram Parsons album)"
"195","https://en.wikipedia.org/wiki/Honky_Tonk_Women","Honky Tonk Women"
"196","https://en.wikipedia.org/wiki/The_Rolling_Stones","The Rolling Stones"
"197","https://en.wikipedia.org/wiki/Live_1973","Live 1973"
"198","https://en.wikipedia.org/wiki/GP_(album)","GP (album)"
"199","https://en.wikipedia.org/wiki/Burrito_Deluxe","Burrito Deluxe"
"200","https://en.wikipedia.org/wiki/Gatefold","Gatefold"
"201","https://en.wikipedia.org/wiki/Little_Sparrow","Little Sparrow"
"202","https://en.wikipedia.org/wiki/The_Grass_Is_Blue","The Grass Is Blue"
"203","https://en.wikipedia.org/wiki/Sugar_Hill_Records_(bluegrass)","Sugar Hill Records"
"204","https://en.wikipedia.org/wiki/Precious_Memories_(Dolly_Parton_album)","Precious Memories (Dolly Parton album)"
"205","https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Bluegrass_Album","Grammy Award for Best Bluegrass Album"
"206","https://en.wikipedia.org/wiki/Halos_%26_Horns","Halos & Horns"
"207","https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Female_Country_Vocal_Performance","Grammy Award for Best Female Country Vocal Performance"
"208","https://en.wikipedia.org/wiki/Ultimate_Dolly_Parton","Ultimate Dolly Parton"
"209","https://en.wikipedia.org/wiki/Sugar_Hill_Records","Sugar Hill Records"
"210","https://en.wikipedia.org/wiki/Fearless_(Taylor_Swift_album)","Fearless (Taylor Swift album)"
"211","https://en.wikipedia.org/wiki/Speak_Now","Speak Now"
"212","https://en.wikipedia.org/wiki/Nathan_Chapman_(record_producer)","Nathan Chapman (record producer)"
"213","https://en.wikipedia.org/wiki/Speak_Now_World_Tour_%E2%80%93_Live","Speak Now World Tour – Live"
"214","https://en.wikipedia.org/wiki/Taylor_Swift","Taylor Swift"
"215","https://en.wikipedia.org/wiki/List_of_Billboard_200_number-one_albums_of_2011","List of Billboard 200 number-one albums of 2011"
"216","https://en.wikipedia.org/wiki/Big_Machine_Records","Big Machine Records"
"217","https://en.wikipedia.org/wiki/List_of_Billboard_200_number-one_albums_of_2010","List of Billboard 200 number-one albums of 2010"
"218","https://en.wikipedia.org/wiki/List_of_number-one_albums_of_2009_(U.S.)","List of Billboard 200 number-one albums of 2009"
"219","https://en.wikipedia.org/wiki/Beautiful_Eyes","Beautiful Eyes"
"220","https://en.wikipedia.org/wiki/Taylor_Swift_discography#Extended_plays","Taylor Swift discography"
"221","https://en.wikipedia.org/wiki/Walmart","Walmart"
"222","https://en.wikipedia.org/wiki/Taylor_Swift_(album)","Taylor Swift (album)"
"223","https://en.wikipedia.org/wiki/The_Taylor_Swift_Holiday_Collection","The Taylor Swift Holiday Collection"
"224","https://en.wikipedia.org/wiki/Freshman_year","Freshman"
"225","https://en.wikipedia.org/wiki/Opening_act","Opening act"
"226","https://en.wikipedia.org/wiki/Curtain_raiser_(drama)","Curtain raiser"
"227","https://en.wikipedia.org/wiki/Warm-up_comedian","Warm-up comedian"
"228","https://en.wikipedia.org/wiki/Headliner_(performances)","Headliner (performances)"
"229","https://en.wikipedia.org/wiki/List_of_number-one_albums_of_2008_(U.S.)","List of Billboard 200 number-one albums of 2008"
"230","https://en.wikipedia.org/wiki/Nielsen_Soundscan","Nielsen SoundScan"
"231","https://en.wikipedia.org/wiki/List_of_number-one_albums_(United_States)","List of Billboard 200 number-one albums"
"232","https://en.wikipedia.org/wiki/2008_in_music","2008 in music"
"233","https://en.wikipedia.org/wiki/Trio_(1987_album)","Trio (1987 album)"
"234","https://en.wikipedia.org/wiki/Live_(Alison_Krauss_album)","Live (Alison Krauss album)"
"235","https://en.wikipedia.org/wiki/Alison_Krauss","Alison Krauss"
"236","https://en.wikipedia.org/wiki/Rounder_Records","Rounder Records"
"237","https://en.wikipedia.org/wiki/Music_of_the_United_States","Music of the United States"
"238","https://en.wikipedia.org/wiki/The_Louisville_Palace","Palace Theatre (Louisville, Kentucky)"
"239","https://en.wikipedia.org/wiki/List_of_concert_halls","List of concert halls"
"240","https://en.wikipedia.org/wiki/List_of_attractions_and_events_in_the_Louisville_metropolitan_area","List of attractions and events in the Louisville metropolitan area"
"241","https://en.wikipedia.org/wiki/New_Favorite","New Favorite"
"242","https://en.wikipedia.org/wiki/Forget_About_It","Forget About It"
"243","https://en.wikipedia.org/wiki/RIAA_certification","RIAA certification"
"244","https://en.wikipedia.org/wiki/Lonely_Runs_Both_Ways","Lonely Runs Both Ways"
"245","https://en.wikipedia.org/wiki/A_Hundred_Miles_or_More:_A_Collection","A Hundred Miles or More: A Collection"
"246","https://en.wikipedia.org/wiki/Grammy_Awards","Grammy Award"
"247","https://en.wikipedia.org/wiki/Gospel_Music_Association","Gospel Music Association"
"248","https://en.wikipedia.org/wiki/Austin_City_Limits","Austin City Limits"
"249","https://en.wikipedia.org/wiki/Sessions_at_West_54th","Sessions at West 54th"
"250","https://en.wikipedia.org/wiki/Austin,_Texas","Austin, Texas"
"251","https://en.wikipedia.org/wiki/KLRU","KLRU"
"252","https://en.wikipedia.org/wiki/Public_television","Public broadcasting"
"253","https://en.wikipedia.org/wiki/PBS","PBS"
"254","https://en.wikipedia.org/wiki/For_My_Broken_Heart","For My Broken Heart"
"255","https://en.wikipedia.org/wiki/Reba_McEntire","Reba McEntire"
"256","https://en.wikipedia.org/wiki/Red_Steagall","Red Steagall"
"257","https://en.wikipedia.org/wiki/List_of_best-selling_music_artists_in_the_United_States","List of highest-certified music artists in the United States"
"258","https://en.wikipedia.org/wiki/Rumor_Has_It_(Reba_McEntire_album)","Rumor Has It (Reba McEntire album)"
"259","https://en.wikipedia.org/wiki/Country_Music_Television","CMT (American TV channel)"
"260","https://en.wikipedia.org/wiki/Reba_Live","Reba Live"
"261","https://en.wikipedia.org/wiki/Airplane","Airplane"
"262","https://en.wikipedia.org/wiki/Jet_engine","Jet engine"
"263","https://en.wikipedia.org/wiki/Fixed-wing_aircraft","Fixed-wing aircraft"
"264","https://en.wikipedia.org/wiki/Thrust","Thrust"
"265","https://en.wikipedia.org/wiki/It%27s_Your_Call","It's Your Call"
"266","https://en.wikipedia.org/wiki/Greatest_Hits_Volume_Two_(Reba_McEntire_album)","Greatest Hits Volume Two (Reba McEntire album)"
"267","https://en.wikipedia.org/wiki/Patty_Loveless","Patty Loveless"
"268","https://en.wikipedia.org/wiki/Moody_Blue","Moody Blue"
"269","https://en.wikipedia.org/wiki/Elvis_Presley","Elvis Presley"
"270","https://en.wikipedia.org/wiki/Honorific_nicknames_in_popular_music","Honorific nicknames in popular music"
"271","https://en.wikipedia.org/wiki/Elvis_Presley_Enterprises","Elvis Presley Enterprises"
"272","https://en.wikipedia.org/wiki/Civil_rights_movement","Civil rights movement"
"273","https://en.wikipedia.org/wiki/Cultural_impact_of_Elvis_Presley","Cultural impact of Elvis Presley"
"274","https://en.wikipedia.org/wiki/Elvis_in_Concert_(album)","Elvis in Concert (album)"
"275","https://en.wikipedia.org/wiki/Elvis_In_Concert","Elvis in Concert"
"276","https://en.wikipedia.org/wiki/RCA_Records","RCA Records"
"277","https://en.wikipedia.org/wiki/Graceland","Graceland"
"278","https://en.wikipedia.org/wiki/List_of_music_museums","List of music museums"
"279","https://en.wikipedia.org/wiki/Memphis,_Tennessee","Memphis, Tennessee"
"280","https://en.wikipedia.org/wiki/Lisa_Marie_Presley","Lisa Marie Presley"
"281","https://en.wikipedia.org/wiki/List_of_museums_in_Tennessee","List of museums in Tennessee"
"282","https://en.wikipedia.org/wiki/Welcome_to_My_World_(Elvis_Presley_album)","Welcome to My World (Elvis Presley album)"
"283","https://en.wikipedia.org/wiki/From_Elvis_Presley_Boulevard,_Memphis,_Tennessee","From Elvis Presley Boulevard, Memphis, Tennessee"
"284","https://en.wikipedia.org/wiki/Strangers_(Merle_Haggard_album)","Strangers (Merle Haggard album)"
"285","https://en.wikipedia.org/wiki/Merle_Haggard","Merle Haggard"
"286","https://en.wikipedia.org/wiki/Fiddle","Fiddle"
"287","https://en.wikipedia.org/wiki/Just_Between_the_Two_of_Us","Just Between the Two of Us"
"288","https://en.wikipedia.org/wiki/The_Strangers_(American_band)","The Strangers (American band)"
"289","https://en.wikipedia.org/wiki/Bonnie_Owens","Bonnie Owens"
"290","https://en.wikipedia.org/wiki/Swinging_Doors","Swinging Doors and the Bottle Let Me Down"
"291","https://en.wikipedia.org/wiki/Buck_Owens_Sings_Harlan_Howard","Buck Owens Sings Harlan Howard"
"292","https://en.wikipedia.org/wiki/Buck_Owens_(1961_album)","Buck Owens (1961 album)"
"293","https://en.wikipedia.org/wiki/Ken_Nelson_(United_States_record_producer)","Ken Nelson (American record producer)"
"294","https://en.wikipedia.org/wiki/Buck_Owens_(1960_album)","Buck Owens (1960 album)"
"295","https://en.wikipedia.org/wiki/Buck_Owens","Buck Owens"
"296","https://en.wikipedia.org/wiki/The_Fabulous_Country_Music_Sound_of_Buck_Owens","The Fabulous Country Music Sound of Buck Owens"
"297","https://en.wikipedia.org/wiki/You%27re_for_Me","You're for Me"
"298","https://en.wikipedia.org/wiki/Dottie_West","Dottie West"
"299","https://en.wikipedia.org/wiki/Sentimentally_Yours","Sentimentally Yours"
"300","https://en.wikipedia.org/wiki/Patsy_Cline","Patsy Cline"
"301","https://en.wikipedia.org/wiki/Crossover_(music)","Crossover music"
"302","https://en.wikipedia.org/wiki/Pop_music","Pop music"
"303","https://en.wikipedia.org/wiki/She%27s_Got_You_(EP)","She's Got You (EP)"
"304","https://en.wikipedia.org/wiki/Patsy_Cline_(1962_EP)","Patsy Cline (1962 EP)"
"305","https://en.wikipedia.org/wiki/So_Wrong/You%27re_Stronger_Than_Me","So Wrong/You're Stronger Than Me"
"306","https://en.wikipedia.org/wiki/The_Patsy_Cline_Story","The Patsy Cline Story"
"307","https://en.wikipedia.org/wiki/At_Folsom_Prison","At Folsom Prison"
"308","https://en.wikipedia.org/wiki/Old_Golden_Throat","Old Golden Throat"
"309","https://en.wikipedia.org/wiki/Heart_of_Cash","Heart of Cash"
"310","https://en.wikipedia.org/wiki/More_of_Old_Golden_Throat","More of Old Golden Throat"
"311","https://en.wikipedia.org/wiki/Folsom_Prison_Blues","Folsom Prison Blues"
"312","https://en.wikipedia.org/wiki/Hey,_Porter","Hey, Porter"
"313","https://en.wikipedia.org/wiki/Folk_music","Folk music"
"314","https://en.wikipedia.org/wiki/Prison","Prison"
"315","https://en.wikipedia.org/wiki/I_Walk_the_Line","I Walk the Line"
"316","https://en.wikipedia.org/wiki/From_Sea_to_Shining_Sea","From Sea to Shining Sea"
"317","https://en.wikipedia.org/wiki/Carryin%27_On_with_Johnny_Cash_and_June_Carter","Carryin' On with Johnny Cash and June Carter"
"318","https://en.wikipedia.org/wiki/At_San_Quentin","At San Quentin"
"319","https://en.wikipedia.org/wiki/Michael_Darlow","Michael Darlow"
"320","https://en.wikipedia.org/wiki/BAFTA","British Academy of Film and Television Arts"
"321","https://en.wikipedia.org/wiki/Emmy","Emmy Award"
